"Country or Area";"Year";"Area";"Sex";"Religion";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"Philippines";"2020";"Total";"Both Sexes";"Tribal";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"251614";""
"Philippines";"2020";"Total";"Both Sexes";"United Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"511734";""
"Philippines";"2020";"Total";"Both Sexes";"United Methodist Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"300435";""
"Philippines";"2020";"Total";"Both Sexes";"Wesleyan";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"55883";""
"Philippines";"2020";"Total";"Both Sexes";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"1901321";""
"Philippines";"2020";"Total";"Both Sexes";"Other Assemblies";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"35948";"60"
"Philippines";"2020";"Total";"Both Sexes";"Other Baptist Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"362349";""
"Philippines";"2020";"Total";"Both Sexes";"Other Charismatic Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"4838";""
"Philippines";"2020";"Total";"Both Sexes";"Other Christians";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"33048";"61"
"Philippines";"2020";"Total";"Both Sexes";"Other Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"21038";"62"
"Philippines";"2020";"Total";"Both Sexes";"Other Evangelical Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"255388";""
"Philippines";"2020";"Total";"Both Sexes";"Other Methodist Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"54535";""
"Philippines";"2020";"Total";"Both Sexes";"Other Protestant";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"334072";""
"Philippines";"2020";"Total";"Both Sexes";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"44478";""
"Philippines";"2020";"Total";"Both Sexes";"Zion Christian Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"18337";""
"Philippines";"2020";"Total";"Both Sexes";"Evangelical Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"115825";""
"Philippines";"2020";"Total";"Both Sexes";"Other Faiths";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"88903";""
"Philippines";"2020";"Total";"Both Sexes";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"28914";""
"Philippines";"2020";"Total";"Both Sexes";"Free Christian Community";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"1387";""
"Philippines";"2020";"Total";"Both Sexes";"Espiritia";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"132548";""
"Philippines";"2020";"Total";"Both Sexes";"Independent Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"33651";""
"Philippines";"2020";"Total";"Both Sexes";"Other Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"25521";"63"
"Philippines";"2020";"Total";"Both Sexes";"United Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"254766";""
"Philippines";"2020";"Total";"Both Sexes";"Church of the Foursquare Gospel";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"164665";""
"Philippines";"2020";"Total";"Both Sexes";"Apostolic Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"54659";""
"Philippines";"2020";"Total";"Both Sexes";"Alliance of Bible Christian Communities";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"236892";""
"Philippines";"2020";"Total";"Both Sexes";"Catholic Charismatic";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"74276";""
"Philippines";"2020";"Total";"Both Sexes";"Bethany Church";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"12097";""
"Philippines";"2020";"Total";"Both Sexes";"Bible Centered Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"17000";""
"Philippines";"2020";"Total";"Both Sexes";"Bread of Life Ministries";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"11718";""
"Philippines";"2020";"Total";"Both Sexes";"Charismatic Full Gospel Ministries";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"26359";""
"Philippines";"2020";"Total";"Both Sexes";"Christ Faith Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"28330";""
"Philippines";"2020";"Total";"Both Sexes";"Christ the Living Stone Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"18327";""
"Philippines";"2020";"Total";"Both Sexes";"Christ's Commission Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"75602";""
"Philippines";"2020";"Total";"Both Sexes";"Christian Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"21981";""
"Philippines";"2020";"Total";"Both Sexes";"Christian Missions";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"184019";""
"Philippines";"2020";"Total";"Both Sexes";"Church Body of Christ Filipinista";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"66269";""
"Philippines";"2020";"Total";"Both Sexes";"Conservative Baptist Association";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"12010";""
"Philippines";"2020";"Total";"Both Sexes";"Crusaders of the Divine Church of Christ Incorporated";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"53286";""
"Philippines";"2020";"Total";"Both Sexes";"Filipino Assemblies Of The First Born Incorporated";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"14459";""
"Philippines";"2020";"Total";"Both Sexes";"Free Believers In Christ Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"32605";""
"Philippines";"2020";"Total";"Both Sexes";"Fundamental Grace Gospel Church Of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"55649";""
"Philippines";"2020";"Total";"Both Sexes";"General Baptist Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"37378";""
"Philippines";"2020";"Total";"Both Sexes";"Good News Christian Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"15729";""
"Philippines";"2020";"Total";"Both Sexes";"I Am Redeemer and Master Evangelical Church Inc.";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"17368";""
"Philippines";"2020";"Total";"Both Sexes";"Iglesia Filipina Independiente";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"640778";""
"Philippines";"2020";"Total";"Both Sexes";"Iglesia Sa Dios Espiritu Santo Incorporated";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"48295";""
"Philippines";"2020";"Total";"Both Sexes";"International One Way Outreach";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"39283";""
"Philippines";"2020";"Total";"Both Sexes";"Jesus Christ Saves Global Outreach";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"17684";""
"Philippines";"2020";"Total";"Both Sexes";"Jesus is Alive Community Incorporated";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"23221";""
"Philippines";"2020";"Total";"Both Sexes";"Jesus is Lord Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"333887";""
"Philippines";"2020";"Total";"Both Sexes";"Jesus Reigns Ministries";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"21188";""
"Philippines";"2020";"Total";"Both Sexes";"Jesus The Anointed One Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"12492";""
"Philippines";"2020";"Total";"Both Sexes";"Miracle Life Fellowship International";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"13784";""
"Philippines";"2020";"Total";"Both Sexes";"Miracle Revival Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"14503";""
"Philippines";"2020";"Total";"Both Sexes";"Philippine Ecumenical Christian Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"36114";""
"Philippines";"2020";"Total";"Both Sexes";"Independent Catholic Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"52708";""
"Philippines";"2020";"Total";"Both Sexes";"Things to Come";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"11404";""
"Philippines";"2020";"Total";"Both Sexes";"Victory Chapel Christian Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"39663";""
"Philippines";"2020";"Total";"Both Sexes";"Victory Christian Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"47443";""
"Philippines";"2020";"Total";"Male";"Total";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"55306793";""
"Philippines";"2020";"Total";"Male";"Aglipay";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"417092";""
"Philippines";"2020";"Total";"Male";"Assembly of God";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"210897";""
"Philippines";"2020";"Total";"Male";"Association of Baptist Churches in Luzon, Visayas and Mindanao";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"1421";""
"Philippines";"2020";"Total";"Male";"Association of Fundamental Baptist Church in the Philippines";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"49854";""
"Philippines";"2020";"Total";"Male";"Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"137043";"57"
"Philippines";"2020";"Total";"Male";"Bible Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"268902";""
"Philippines";"2020";"Total";"Male";"Buddhist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"25647";""
"Philippines";"2020";"Total";"Male";"Christian and Mission Alliance";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"165625";""
"Philippines";"2020";"Total";"Male";"Christian Reformed Church";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"31147";""
"Philippines";"2020";"Total";"Male";"Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"214831";""
"Philippines";"2020";"Total";"Male";"Church of Jesus Christ of Latter-day Saints";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"86332";""
"Philippines";"2020";"Total";"Male";"Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"86857";""
"Philippines";"2020";"Total";"Male";"Church of Nazarene";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"8044";""
"Philippines";"2020";"Total";"Male";"Convention of the Philippine Baptist Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"17646";""
"Philippines";"2020";"Total";"Male";"Episcopal";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"92987";""
"Philippines";"2020";"Total";"Male";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"19000";""
"Philippines";"2020";"Total";"Male";"Evangelical Free Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"21936";""
"Philippines";"2020";"Total";"Male";"Evangelical Missionary Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"5079";""
"Philippines";"2020";"Total";"Male";"Free Methodists";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"26117";""
"Philippines";"2020";"Total";"Male";"Full Gospel Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"6964";"58"
"Philippines";"2020";"Total";"Male";"Iglesia ni Cristo";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"1434514";""
"Philippines";"2020";"Total";"Male";"Iglesia Evangelista Methodista en Las Filipinas";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"16482";"59"
"Philippines";"2020";"Total";"Male";"International Baptist Missionary Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"3298";""
"Philippines";"2020";"Total";"Male";"Islam ";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"3507345";""
"Philippines";"2020";"Total";"Male";"Jehovah Witness";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"218186";""
"Philippines";"2020";"Total";"Male";"Lutheran";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"28269";""
"Philippines";"2020";"Total";"Male";"Missionary Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"15710";""
"Philippines";"2020";"Total";"Male";"Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"150510";""
"Philippines";"2020";"Total";"Male";"Philippine Benevolent Missionaries Association";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"5801";""
"Philippines";"2020";"Total";"Male";"Presbyterian";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"10426";""
"Philippines";"2020";"Total";"Male";"Roman Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"43702150";""
"Philippines";"2020";"Total";"Male";"Salvation Army";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"17983";""
"Philippines";"2020";"Total";"Male";"Seventh Day Adventist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"430938";""
"Philippines";"2020";"Total";"Male";"Southern Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"96945";""
